"","CTRL_1","CTRL_2","CTRL_3","RBM47KD_1","RBM47KD_2","RBM47KD_3"
"NCS1",1324.21963395475,1200.0552633257,1476.68317506153,1328.26764287948,1420.90939194345,1157.50359066184
"NCSTN",7164.27921773069,6954.5317827904,6972.1796221979,7356.06356921025,7275.661577663,7100.01190578117
"NDC1",1518.04353823841,1346.89739437919,1450.80561676374,1485.76515329164,1538.93312322204,1444.74175258721
"NDC80",100.182653414788,112.899206854259,104.330543637769,179.298015132879,286.677465001302,229.263946823242
"NDE1",443.598533444487,475.988354110841,375.826120836967,570.634067412112,663.300324675241,543.172828186818
"NDEL1",2075.3240162194,2181.06006035278,1819.02802429161,1894.9535046789,2235.68865820999,2067.84040318409
"NDFIP1",2593.32318050911,2624.34313439005,2659.3330176023,2092.89624401927,2085.56350966724,2173.47738212039
"NDFIP2",2269.38766303381,2321.05896186357,2326.04071342281,1997.23984459331,2081.54462588823,2071.94607007631
"NDNF",132.985672109696,133.311522191435,133.255796028507,109.139211621125,161.779966581079,140.707832394471
"NDOR1",57.7119815253682,25.9518467520251,29.207918758682,29.2414028131428,28.0601381013433,52.3961178651341
"NDRG1",5148.05836528127,5094.19459011294,5163.04608014732,3527.1076328137,3203.30781584717,3247.36740251327
"NDRG2",19.8378221436475,18.6692479984557,18.9968238897313,28.9268765264414,37.2863716588936,26.6624952868592
"NDRG3",1032.89608713404,1113.49581287137,1078.56849493471,1008.07188124162,1049.03140073528,961.970404645517
"NDRG4",671.392595286425,497.317641846889,636.553648085289,646.522312587836,634.241298301216,682.374764011397
"NDST1",1555.77940123329,1753.78977738284,2046.40984452972,2193.85337181575,2366.44726522233,2245.86210146896
"NDST2",301.359164137037,314.536527789748,312.688391707618,382.764628492406,388.500948224186,296.101618259871
"NDST3",115.534209490847,95.637417612329,88.2872716870193,113.248883137167,127.991411477144,144.730707852411
"NDUFA1",1149.28957699839,1163.50618716312,1313.66678051537,1159.61306712705,1179.47591015002,1129.344348893
"NDUFA11",709.428475795394,686.240001425039,733.851802579574,668.361153484485,704.397787673647,708.505898934022
"NDUFA12",898.219818926737,927.732704567153,925.46336073125,859.760285538238,846.442587575862,872.163060839557
"NDUFA13",1671.58698684045,1504.60049331976,1767.84205503002,1653.06853280642,1479.65665758883,1389.35352213423
"NDUFA2",485.104943457177,528.084154850134,576.141011589709,528.238972807857,539.978117944094,489.360516326628
"NDUFA3",368.093098767737,414.48224982324,412.845572884228,379.346952068541,351.615665689005,327.019803538129
"NDUFA4",1187.05413301647,1133.38700459501,1355.69332494086,1061.48519099793,1082.11211047566,1118.70232260865
"NDUFA4L2",66.6884454454003,77.1137627776688,100.937264654033,130.664942320553,72.6827900800697,63.0802676486623
"NDUFA5",1978.70423412154,2256.07351496416,2037.81866095038,1636.71429522772,1479.019185247,1619.25874863979
"NDUFA6",974.00368701414,1012.5701891911,1036.14344074211,1058.20916832958,968.509304650887,924.573579907351
"NDUFA7",321.138035429981,348.570044234199,323.772036340274,305.146808042118,295.548123119731,271.832733234557
"NDUFA8",932.896481579542,1115.06046722594,1053.97816319853,1095.13376018152,996.871526757978,956.372352283911
"NDUFA9",1216.61269423786,1434.23654541225,1344.06700414605,1508.42609075043,1457.31520602005,1439.64890444938
"NDUFA9P1",5.88185971853438,7.98239250214899,4.7316007631914,9.36134241701396,2.07241318994082,11.0256986652054
"NDUFAB1",1265.34615622819,1352.78079104536,1411.65397545507,1331.46107489166,1422.59692134728,1329.73567539665
"NDUFAF1",280.498451836345,311.18165515247,288.66450010444,248.88203100348,272.818731311161,315.58800399321
"NDUFAF2",583.151903752469,731.048251899912,706.666057584358,603.602807044011,541.456574304813,604.17069126815
"NDUFAF2P2",2.96452138612414,2.02727376354959,0,7.38768191591536,1.03145851634397,5.79406376881635
"NDUFAF3",733.843544211554,790.846494930165,764.484998652351,679.030621983308,725.324772017312,692.169435723145
"NDUFAF4",235.241729609503,255.625270993314,280.741347068779,212.191152131914,222.916289927659,262.975067146308
"NDUFAF4P1",1.93060946766825,0,0.927232216786345,3.09911858290713,2.09471365626279,4.11194387162897
"NDUFAF5",394.38361805741,437.535576951144,354.527947094833,349.464478594754,454.775480155212,436.241692824482
"NDUFAF6",465.406172497845,499.06292488488,432.398846950012,538.541377350132,559.896549579184,597.291863939726
"NDUFAF7",526.705280808166,610.947732729518,514.222914743104,623.695836374934,621.928116458342,656.300061487912
"NDUFAF8",435.298160266513,527.088656051219,553.809592082524,537.344161225742,518.088981409094,494.009066294143
"NDUFB1",966.147528179303,999.024007006721,1115.26013735603,903.71921703541,949.368438358297,886.772755791881
"NDUFB10",1099.42763042606,1255.44467879109,1258.37106133411,1230.81367855562,1214.95970451317,1163.86769998792
"NDUFB11",1109.29224473818,1032.74297342012,1095.76980037102,1121.35909356288,1098.51502701946,1055.3896288184
"NDUFB2",546.377837345811,503.889837295773,595.039129819203,553.822728568411,528.595387867788,498.497916542714
"NDUFB3",880.554985457158,1068.51578726411,1087.8889894595,973.850645076885,964.842161319774,992.836426419705
"NDUFB4",1926.66338500757,2043.5378566405,2117.01270702309,1891.22150588101,2000.40075840045,1894.46858060004
"NDUFB4P11",16.6662977758535,19.7087479231689,14.8348874921906,13.5608283527606,13.7194482824221,10.3892631648188
"NDUFB5",1598.25840680664,1629.80284493975,1709.55085222167,1595.75869724078,1426.94980966612,1562.49186185327
"NDUFB6",375.39256158977,407.063355177135,438.849766596884,409.763281706525,319.888710880949,333.103121930251
"NDUFB7",588.494067443295,630.980536428326,682.371413581005,609.290482252046,585.719003730473,546.48783370583
"NDUFB8",729.382803619859,721.981021037557,814.354685873078,766.513697164367,709.989324468345,670.272688243104
"NDUFB9",3023.78755933566,2893.45649572605,3149.5622041782,2761.67230965048,2622.77717317729,2732.71026505605
"NDUFC1",630.43006714065,652.277462455945,667.055152299056,642.922426146547,613.418557948453,669.231208673412
"NDUFC2",1492.04378686543,1568.34150926057,1590.70024391555,1600.20613256043,1522.62082469064,1414.12089133367
"NDUFC2-KCTD14",0,8.24921526090602,0,0,2.40548701349606,7.38163852536577
"NDUFS1",4501.43251107244,4656.59664841004,4691.44074697271,4306.66368683163,4327.43067630043,4422.6979885974
"NDUFS2",3262.75251680761,3183.94985221266,3228.06333618104,3582.14956278479,3074.02965740639,3197.87494755266
"NDUFS3",550.144815288606,577.707360070226,643.364582173886,595.05925574533,564.154557427215,615.645035544092
"NDUFS4",907.899026495372,865.365864488231,926.395579160229,833.333865460316,828.322136719418,857.132077693773
"NDUFS5",2649.65184214924,2913.49675628003,2763.9010853,2672.16521008663,2839.21179295579,2770.99757073775
"NDUFS6",845.10306133921,993.751407586561,955.020453433515,857.734281072372,887.252344243328,865.673833068617
"NDUFS7",459.248892456603,395.198621479832,547.756107562667,395.7809940102,447.887350996671,455.129644158386
"NDUFS8",862.658992564489,921.941844948995,940.713825993963,911.745600231328,904.586192659629,892.365658448231
"NDUFV1",2356.11087546867,2219.9338856836,2391.93191074051,2371.89363244189,2270.57149875173,2158.52696495151
"NDUFV2",3428.19897068479,3816.09642492233,3737.82854072617,3176.5934382854,3337.48667007843,3623.12453143784
"NDUFV2P1",71.7358902919068,85.6011645280827,76.634652242602,77.0283564179653,73.3051369009367,71.4566984863853
"NDUFV3",1579.2532230042,1560.52780909545,1605.99089804168,1644.17548872284,1548.98155498832,1570.35915839262
"NEB",215.513571856757,261.051714597631,201.216535007342,259.068625527498,264.513266034184,250.815440546277
"NEBL",4137.85254590819,3934.89086980408,3569.13481492824,3664.19267668419,3537.18465878616,3501.73766306412
"NECAB1",1.47215224972773,1.57778838423906,4.4346939633657,1.55312646289273,0,1.46578147172733
"NECAB2",17.3732246453383,9.94875616062586,44.9859145858547,35.8764727457353,7.82102864972386,18.3791710521802
"NECAB3",474.965014068069,418.28114560501,442.769301831688,501.823475057119,426.869175549229,384.516700538141
"NECAP1",877.87021115042,799.944033316678,762.974009660825,867.316410121194,852.999790002581,738.565862154882
"NECAP2",2245.66247841275,2192.41258838661,2392.41572259006,2252.66533905206,2155.33331194868,2081.91124510214
"NECTIN1",725.705819939637,692.899204626076,784.857638924915,709.712717511891,768.137851940515,661.246686747657
"NECTIN2",2369.85816626769,2609.18698613615,2822.20799994476,3062.50456797619,3105.59867162955,2791.34431325367
"NECTIN3",596.260612498943,633.703206710647,573.788114954518,563.599498534191,486.863126997137,557.064311354275
"NECTIN4",4802.49934437647,5141.62627093539,5072.35076737011,5046.93935097353,4813.28451373125,4897.06950481656
"NEDD1",890.234137833498,973.528153642674,829.933350508564,977.529158101506,1183.53261199092,1216.9683549661
"NEDD4",5541.2937725764,5097.04101530151,4894.47078881212,4832.4704752117,5323.87210785024,5824.84027861707
"NEDD4L",3451.28844391909,3343.02774964408,3175.57515473995,3171.49745576329,2968.92562152554,3419.95392966402
"NEDD8",2721.64536431746,3004.34543951097,3084.73456834601,3022.71111038108,2944.09718277458,2647.76152977881
"NEDD8-MDP1",0,24.6095863821056,8.61017794687952,10.1639842330582,4.1014408977446,5.16824591736964
"NEDD9",2591.33881942045,2430.9162133112,2504.876028106,2316.09256430695,2325.16697199751,1967.31423600139
"NEFM",3.88353197289427,1.58491264537415,5.66845637921552,13.5077304702054,4.94499757433564,6.30771178558735
"NEGR1",332.439576149665,336.783772986168,299.15110394129,295.657443975488,345.87645711412,354.917398422944
"NEIL1",97.0845023549973,60.9898080048806,54.1514826719992,127.032528881637,124.535561020301,104.175391478594
"NEIL2",505.273229923056,399.126050398366,430.864223083316,410.300131617919,312.840993045712,377.074481599769
"NEIL3",20.3060521449231,42.9541319971806,39.4502824692663,68.8589550500113,73.809054223151,102.519937878526
"NEK1",854.823340139542,753.113968838834,801.349879316665,706.525315613068,700.614274465123,706.527788227052
"NEK10",13.2077801850528,13.1706143004051,28.4328542926282,17.2202780598105,17.2236644799156,14.3516778432736
"NEK11",302.979553441646,304.223462314538,351.838233980107,352.545285739592,372.821242571655,418.537896612022
"NEK2",117.356985641987,183.323068554041,155.907431745063,274.636157409382,281.248254011814,366.256549806999
"NEK3",260.294290171195,370.156089616544,223.566631419337,303.692159963142,226.096515015046,260.616324814868
"NEK4",1261.73100565657,1282.82590232279,1263.0869424674,1437.83816402519,1302.0326729431,1388.52344938397
"NEK5",63.65429648537,55.393654480118,58.8711475682642,52.6225041191745,62.4970194919188,61.4526508527741
"NEK6",3464.82287417457,3873.62114810988,3887.96053854947,3542.78193916276,3666.07496098954,3456.59034247037
"NEK7",2883.91195677665,3056.29186330905,2933.7900700734,2769.21471826298,2879.47991150676,3304.3530564203
"NEK8",218.852692792597,185.613813606837,142.061197052832,152.061244186215,198.593010349735,197.107800396043
"NEK9",4250.70909940682,4107.7352941204,3768.54280936768,4268.4493470934,4499.28306594242,3935.59415831489
"NELFA",247.712302569751,286.694558680723,255.094003671485,289.712698448932,280.516200987868,260.780717157504
"NELFB",2270.30177843544,2200.95776084831,2480.59940326417,2327.01173428257,2243.9872567197,2146.08688313422
"NELFCD",2919.07067707311,3032.82893126317,3139.49363783372,3348.25544298858,3213.61651687768,3109.69891277199
"NELFE",1663.20264321625,1779.91297166151,1697.69171695906,1687.37322118611,1617.17864165672,1476.67123247629
"NELL2",38.6768081857892,35.3357179857763,34.3754517017948,78.4264001957823,48.0594408502039,56.4024303602947
"NEMF",3270.7516261869,3237.03590175581,3052.67644433408,2871.31542982372,3139.00767875043,3318.05575730515
"NEMP1",543.671461745518,602.64535709072,514.135559798633,636.648301824667,698.700718190992,702.613253787798
"NEMP2",273.163836673158,267.768270829086,274.677438692196,271.722938427709,310.340103347688,268.170025280654
"NENF",300.984230576476,325.700375821438,352.248250359775,412.391214038215,405.968519844004,322.1914608124
"NENFP1",0,2.01339191797764,1.86146612769957,3.16195388337779,2.05306517956669,1.00073030667584
"NEO1",39.6761010168902,67.2308732263429,42.6273102354101,19.839393931863,64.7251368668049,35.6146935031658
"NEPRO",1906.49504983399,1903.8930932162,1829.29289743964,1816.53534450376,1899.4444006067,1965.68734169493
"NES",1000.46841158329,807.077508322569,951.983642255759,911.88559637206,792.889035841946,685.880635521291
"NET1",5421.69737274861,5956.11190740092,5255.03583923444,4952.34472440191,4921.82103201865,4465.96921987049
"NETO1",37.7081208860818,41.7531577148259,43.1131201908661,46.3229042428899,32.6338474818305,13.7271604429928
"NETO2",2324.97170959805,2322.17994758168,2132.74240519569,2108.37200029689,2054.51020988994,2292.45280727596
"NEU1",2862.62347002351,2967.56180739389,3101.0590608822,2202.83313165791,2101.76315171665,1921.88384116948
"NEU3",1038.10321171686,920.178882209521,1069.68923970442,1342.63872868124,1160.99545181073,1237.28695273811
"NEURL1B",28.3199511456925,33.9958592798271,31.073514981155,30.6532981066485,57.1679416711878,39.3099794561454
"NEURL2",28.3261954976357,38.3835244790604,42.1311930048066,38.401042181676,36.2291348006423,34.2220160002717
"NEURL3",234.353371982003,285.259661058592,242.419724037483,183.44333420376,194.480213900883,219.774182161541
"NEURL4",552.73966019456,439.137278618359,459.820769891423,575.786945924894,621.132439594447,707.442089840426
"NEUROG2",6.80304963680229,7.00098854950963,7.52741894275623,16.8225560366029,12.2952666846361,16.2393352294388
"NEXN",19.51199198854,16.1505091079788,21.5990355887556,37.9028260669911,34.6965099989099,16.8501504522649
"NF1",12377.5250011197,12130.5669052402,11772.1187491562,12707.9761941297,12875.0787455037,12640.2558918115
"NF1P8",2.94212576115596,0,0.954838501243737,1.04840401846593,4.11589097053698,2.95645007853679
"NF2",3239.96025708632,3085.89568037654,3161.30513590618,3390.95862434438,3330.18021971307,3086.04396743851
"NFAM1",23.4544623374608,31.9306602760956,25.6215996478654,27.6740597997364,29.690472697295,27.7667309813552
"NFASC",18.809604120865,18.6679154494993,28.1604062285281,25.5880997594671,23.8206805591933,36.9162951803185
"NFAT5",9004.10283467648,8326.13664525741,8215.45261591136,9138.97773746023,9985.68661889895,10232.7681123334
"NFATC1",109.145824822292,108.039582065544,142.23128826481,130.015910961488,115.846737382157,150.542961191734
"NFATC2",94.0184387276317,95.8545721065712,90.3339897501948,95.7793611705043,79.1290170224632,105.394825097332
"NFATC2IP",1439.57846956973,1434.98925343473,1331.8512924873,1503.28406311455,1539.01615733705,1532.99491963986
"NFATC3",1306.15176610461,1220.09005782018,1140.23541349433,1206.65285083869,1171.04602913152,1224.34062239955
"NFATC4",1786.3527514771,1244.15624886868,1452.09920602577,1654.11095776071,1457.29147582064,1525.06223183318
"NFE2",138.44117684478,137.405774007797,135.706762658115,299.166788183235,311.653669690988,241.54609099621
"NFE2L1",18708.1524997799,18492.1246853952,17204.4419213974,14128.4243800163,14019.8408099452,14033.7335642249
"NFE2L2",7754.39510415775,7163.25497676909,7383.60767453386,6414.36338957232,6446.0983095969,6679.91149294327
"NFE2L3",1474.87978664131,1546.74110077193,1520.35144210796,1424.62454432703,1678.81168366964,1869.20716664555
"NFE2L3P1",1.96634231012751,2.0126762891388,0.94957112653544,4.2077534442698,0,2.96592619520287
"NFIA",2225.2802940266,2046.06623765546,2216.92709006294,1952.35201159518,1844.24930217194,1868.39670330166
"NFIB",4001.64715332364,4233.57336106188,4320.09205968888,4499.16216067754,5118.06004612992,4919.82645104793
"NFIC",1975.76629697454,1985.14218719838,1902.09910899846,2046.165159005,2039.73829240091,1873.02499937803
"NFIL3",1618.3457027413,1625.60413192421,1642.0046748496,1350.47177543391,1374.69739440258,1473.19836707929
"NFIX",163.867203148867,185.716983057942,149.66695482567,277.985944245214,195.834157532373,277.109694918416
"NFKB1",2688.77138948771,2802.01807560573,2850.2128186198,2410.28932991982,2355.94219315006,2680.83433132527
"NFKB2",1572.65324897721,1372.97227081143,1443.55769107345,1384.90098417157,1524.82209685907,1510.48722931499
"NFKBIA",7409.34324917735,8410.46914779212,7784.43080427076,5881.55667759733,6733.72453347653,8807.32427682037
"NFKBIB",486.680580340986,502.96474148209,480.72993624896,472.120404432588,436.169064599744,449.982549210711
"NFKBID",89.8459824650909,65.6949223847514,106.293782542517,102.644011580124,130.297730211471,104.32418344899
"NFKBIE",484.220006723232,485.585731212864,482.11252338698,413.622811675389,462.04234693493,365.052659351461
"NFKBIL1",643.737055149537,672.702526374833,686.917105754667,607.833961329496,541.902759390485,516.793242631013
"NFKBIZ",4784.45158046527,4421.68753726246,4469.80601582271,3753.5081608124,4156.36078456017,4724.50233256927
"NFRKB",1926.19327997508,1762.41878378599,1787.74248115204,1864.68353122615,1862.97447731423,1711.10570868321
"NFS1",988.314319380034,1055.19670484178,1076.72292726434,1133.56477307853,1173.35972173923,1069.57398856254
"NFU1",303.716015924496,390.648916604898,341.061160687711,430.6057986524,360.830601365901,351.691562391647
"NFX1",1984.31880139397,1876.3671694321,1780.50121076,1686.4944747892,1798.09832147166,1693.77254555729
"NFXL1",2463.0234936772,2432.12377235008,2420.09466088091,2278.95257603773,2096.52545102637,2307.75476198239
"NFYA",1511.45625929785,1561.72676107891,1515.47848148979,1638.41872883915,1654.92075338673,1549.20920907838
"NFYB",702.894903805462,671.173782168444,667.699844056371,703.750811171355,703.669455367878,912.697625991452
"NFYC",903.860573418197,997.848224040186,974.565800039325,809.909034134904,875.330259213028,937.009678751417
"NGDN",1316.54403407126,1451.35647805544,1186.62543321544,1354.97444676505,1386.63288869118,1380.17095987622
"NGEF",349.140208915683,338.259466790656,398.817215969449,436.305349950889,436.461665580057,385.349001375562
"NGF",6.7988062171164,5.9815574254991,0.950041921565901,2.10522572826029,8.16086071355693,9.11144880279554
"NGFR",142.786048114967,131.702449102144,162.223239144196,206.656439163087,198.418809297071,215.023391052137
"NGLY1",1105.78134671894,1056.616370395,1031.54925968777,910.611415503432,890.357104643505,1153.30669638284
"NGRN",5560.6505206071,5990.09005536458,5979.21706608515,5676.42326877176,5411.17644438906,5322.72677673842
"NHEJ1",252.346829062074,225.868882554856,227.57411350038,274.621500141808,226.085397176006,283.005532641182
"NHLH1",17.5698217325552,16.9328812995375,30.1489609419957,32.6930106939165,23.6061108775359,22.1887934841388
"NHLRC1",45.4489771121157,29.8301223662816,32.6526359131274,42.9691066039544,32.8375570498785,44.5722840143181
"NHLRC2",1896.99099828686,1814.93590730986,1692.24529076704,1794.309689222,1910.32649551162,2181.9090558796
"NHLRC3",1542.53610896316,1498.9403234216,1372.6334211151,1433.00251085792,1356.68191742216,1363.15630527858
"NHLRC4",22.4927317352679,14.0275319190954,15.8147451002986,14.9000071237826,12.1976197893592,16.2250791448595
"NHP2",1638.29712045546,1771.83833482834,1758.56242959749,1722.85595402601,1760.85048752013,1696.94334513338
"NHS",867.866009138179,930.750106649044,749.726529164595,886.814256852745,1021.41002653255,1050.35207292997
"NHSL1",148.333713889397,330.621371217845,305.381878280864,260.144101137967,299.160783733303,189.319680566672
"NHSL2",12.5872258398039,5.55440358657035,10.111396398337,11.8121197380176,9.07666672950416,18.2864922585664
"NIBAN1",6387.74699404436,5860.5172388602,5666.49518340803,5438.67559273241,5170.56222895174,5801.28957341184
"NIBAN2",18895.4881259309,19032.8958955347,20351.6323624428,17804.5322605734,17120.243605813,16969.0600188093
"NIBAN3",156.502511024454,142.15789824376,168.468647276858,169.756875750698,178.783497440747,204.654688176515
"NICN1",332.437686947154,307.216551473793,317.734572920799,383.406487064286,362.982631052055,340.676215511303
"NIF3L1",682.132909657391,774.86059698287,666.256053300433,744.318415694629,768.269158391159,740.178868034778
"NIFK",2361.15028376071,2275.92882282723,2332.41415570023,2166.10121235704,2084.09606196164,2499.33760208277
"NIFKP4",23.6636183630383,10.0497969141029,18.0168575319235,16.7290107283239,12.4390334229629,19.6391049057613
"NIFKP8",7.87910558410241,1.00745333499138,4.73870908559781,7.3012337698836,5.18980142750586,8.84019089459367
"NIM1K",24.1167423264711,11.7718505782597,33.763383937139,26.2528046448767,17.3013107698261,30.3389363713661
"NIN",452.906537614949,403.906937484515,397.20683426859,459.349351262439,652.712212031914,553.699727174466
"NINJ1",2130.85963985714,2165.83693414323,2285.45948571846,1999.05605795042,1881.5722296271,1796.93299016014
"NINJ2",9.19852236801237,13.5426569367807,4.82485393281509,10.0598730071895,6.12785758796668,5.58615152254934
"NINL",1711.43342604824,1605.62356132078,1753.04968127781,1771.84456875301,1557.8260247474,1466.65552032409
"NIP7",2012.18058375784,2160.9445510388,2199.87769084673,1990.71953087607,2120.07914974453,1939.87178127586
"NIPA1",272.475607849432,307.408023959115,274.091310073832,288.56503969555,359.224054036629,315.012108528066
"NIPA2",1306.79753396317,1283.94261067335,1137.21784102645,1053.60924272524,1141.38880199852,1144.97821580272
"NIPAL1",318.787069761779,344.565578439183,333.788333896623,410.072827494599,415.239269066962,399.02843846975
"NIPAL2",1289.98610091082,1373.28559363858,1342.26563238964,1056.94667120119,1343.57478835778,1467.86384028551
"NIPAL3",5270.06655915208,5199.05107768602,5191.92002006995,5508.83343803431,5369.17833572945,5076.08566988841
"NIPBL",6639.38272786113,6935.07064107248,6449.03633750056,6731.03007219061,7353.8378838393,7900.73923857377
"NIPSNAP1",6398.21872109148,6419.41739978959,6762.11281283096,6381.91661065256,6532.70335905498,5963.96723350012
"NIPSNAP2",1306.99074797064,1407.35356322977,1280.64802957681,952.199997480031,950.128238416339,967.987271130751
"NIPSNAP3A",428.953427496732,454.495459815343,428.650811825446,456.854787056998,444.308069423642,452.029016303995
"NIPSNAP3B",179.356549999551,180.523438365892,173.196742241227,232.99992122952,211.88004903914,221.822726809395
"NISCH",2425.25695631141,2015.99544261609,1967.46510707609,2409.7638598404,2027.22520042094,2190.41420116105
"NIT1",842.548849901133,848.807163787779,887.390441653154,890.604267960631,691.696551205671,717.33379857476
"NIT2",683.195350269485,542.482555308495,673.850586346927,650.905904816963,569.43982453878,622.147410764648
"NKAIN1",3.93394979549508,3.00678415531796,0,0,3.08419771713407,0
"NKAIN3",9.02254026399336,8.85112194729974,12.8862237550499,12.0168341173098,3.85826312780681,13.5948479112701
"NKAP",1226.92677466015,1145.17299158201,1157.01633753695,1199.42723552429,1194.06527655704,1292.50242111749
"NKAPD1",2137.16908557452,2502.91400256045,2351.2550091689,2438.56004125922,2533.00776467601,2321.75281842437
"NKAPP1",59.8797456352055,30.8275467301991,36.5328743779155,32.4647475205467,40.0419347274666,43.9140099190243
"NKD1",8.84432317173486,6.01092951914976,10.4874400927394,6.36669990867299,6.13609867028292,8.83586371102841
"NKD2",476.528229682264,469.296345239352,553.867618265345,569.881333796627,676.868878665476,503.048642613463
"NKIRAS1",193.914036791348,161.251917473349,182.172923204303,198.514603565205,189.569903143492,188.547760007376
"NKIRAS2",1765.39272788081,1846.34140458454,1834.80930756692,1692.32547718494,1812.72385319293,1597.86004313552
"NKPD1",34.9318241724378,29.9230377222112,30.8611741911712,48.7876856888482,35.6676580105445,27.5996219316864
"NKRF",1221.09797477811,1087.38927715446,1167.3901291041,1065.84824586394,1076.73567977311,1124.56675649132
"NKTR",4988.50218003683,4562.9154902954,4253.18434816039,4578.4290260486,4659.27210594269,5253.06676812396
"NKX1-2",1761.70451714301,1891.25054692551,1898.84499492296,1748.70783865765,1837.42014154395,2036.26688062394
"NKX2-1",1046.17380315518,1153.96073223366,1115.74317634271,1175.06522692232,1145.16917766868,1145.71047202377
"NKX2-8",39.2645303061791,46.7398408316626,43.4666556743799,36.7980602569385,47.7014193284651,53.2004601828909
"NKX3-1",855.119565936047,891.829573932766,825.025407929361,855.436336703382,910.769253702665,1027.21450838793
"NKX3-2",58.9355266569778,70.7545558066154,67.152378405153,77.1432444146337,79.7933240061978,55.625569302616
"NKX6-1",59.2566299496677,49.9996657467343,42.0292613811132,41.3435565527452,44.0076691824649,31.4930774380749
"NLE1",1513.44226653151,1251.70265488964,1289.08673549351,1525.63491319608,1468.64007829393,1404.7984953522
"NLGN1",13.3484581912795,15.2854144840244,5.60129717931817,14.2235213307988,11.3449324102851,14.5486204298845
"NLGN2",886.858837974887,1025.00967528996,876.751452641571,1000.58139606846,1007.1590602268,928.767541450476
"NLGN3",220.350385286346,178.027574902286,171.734577360411,202.638361055587,197.303379812996,200.789044888626
"NLGN4Y",383.111501208765,432.348608478151,387.743117187473,331.689380823415,277.921626610913,380.072964844835
"NLK",628.135132562333,714.611588079201,732.330295915555,691.272166287335,700.266213517036,734.689653839371
"NLN",2741.7067033072,2640.43533354134,2591.09478607046,2595.1968444981,2799.2938230924,2842.64417287108
"NLRC3",28.3470569199062,17.9645655228319,30.3869561983225,26.426465302245,43.0060774117824,28.9219102901358
"NLRC5",639.226380895621,757.89018651353,688.737945112273,1028.67748718096,1031.75680468398,895.463079673195
"NLRP1",3732.61177980312,3437.85433679878,3386.40012575496,3687.65341825233,3563.61284772695,3914.89043855259
"NLRP12",105.504628918436,79.2318770702925,83.2270525742909,86.7349918618132,79.7562246052784,105.125899563994
"NLRP2",13.244491388232,9.31419402534556,14.1134025331421,7.50056547433337,18.7524323910346,18.7698786886567
"NLRP3P1",130.591579594406,100.425461141116,135.58090088754,139.340817589506,152.380020924324,155.384912654582
"NLRP6",1.02593539767199,1.88056328891614,1.7601085667636,1.12487972710306,3.24585877470326,0.967827841083332
"NLRP8",1.96973355158976,1.00283727326038,1.88827569137545,3.15911305095618,2.05380305271125,1.98341650279714
"NLRX1",306.200209544389,335.08633879504,329.094489639315,395.181704035916,347.398709827193,324.875765279772
"NMB",113.608469660832,130.514963357158,131.622970169449,108.023411179028,139.992113621726,123.830063234046
"NMD3",4921.04060588551,5273.86094177166,5038.22842418488,4291.30766773953,4439.21090711978,4659.23687190344
"NME1",1543.85826662909,1823.61120273984,1707.08699014123,1690.05883755069,1686.30058281233,1646.81563862704
"NME1-NME2",104.074341487556,70.5779312343175,43.1177839242356,83.8498652076351,64.0702622177091,59.0856109070532
"NME2",5948.65111095551,6507.24801473455,6562.71153434058,6754.03396358422,6711.04771474772,6496.3444778424
"NME2P1",2.92211293731979,3.02366660983321,0.918401836117725,1.05057829828755,2.07925513889342,2.03096597386793
"NME3",667.405282831325,788.756994410723,838.82501423474,804.874036129798,738.309406686374,685.879506873035
"NME4",1361.61203825012,1397.39311119957,1410.97981077306,1483.32213070994,1361.52290406474,1160.10734578232
"NME5",64.9790626442119,63.4820559572026,60.6868330834041,58.0273660388274,49.0242994975165,77.1598393222307
"NME6",588.754613776309,536.884272189857,534.569211415392,537.37525080559,452.854923746544,521.42917954172
"NME7",1855.38398190663,1895.36043114596,1955.03029716557,2133.3665639924,2032.75617195205,2076.23255138945
"NME9",12.188734299065,2.7837754699711,2.41769191843737,4.41984387748058,3.13711884354181,9.39998752600568
"NMI",1180.05577146154,1292.14450705187,1188.38368958729,1171.62320350293,1191.13409236782,1400.07266092598
"NMNAT1",667.338279450182,642.682627683221,698.405543099521,632.267077418575,724.474192987648,718.85053763887
"NMNAT2",2379.33790624806,2704.46312205431,2865.24189669484,1980.86376949042,2281.80613240175,2367.61837786027
"NMRAL1",1067.6514132478,982.193685883286,979.313243326244,982.074317618894,910.956380777098,880.399955476373
"NMRAL2P",106.135526567533,74.6794369930021,101.274183795806,43.1239885405309,31.2906333117699,26.2004221315911
"NMRK1",549.59355433907,633.16447286243,568.135616372303,513.140392641214,525.160081190862,512.937822793449
"NMT1",2518.781297573,2230.53148109312,2401.09062274451,2469.84025894246,2195.64262918729,2064.42498358029
"NMT2",287.47471677803,310.625973388719,313.96464693428,405.189510694572,388.585724425446,353.631034555252
"NMU",450.921664716294,417.154800150025,456.197702486749,409.430450670533,405.401605595436,353.934905510486
"NMUR1",2.92711868360187,7.99985626792456,5.63735635348452,9.52040669639341,7.14356860442248,5.052476709255
"NNT",1665.69036906401,2260.83854692064,2036.05128704384,1753.99986180131,1977.39083770198,1773.94230979012
"NOA1",1978.40474645072,1938.66217388137,2099.09395634508,2115.53619205036,1977.55938594174,2020.71544166412
"NOB1",3921.11899731144,3992.23754154866,4136.11401439052,4408.31101601244,4151.89827572488,4111.81372712528
